transaction_id,user_id,amount,transaction_type,status
716,165,85782,CREDIT,SUCCESS
717,313,17462,CREDIT,FAILED
718,429,51816,DEBIT,SUCCESS
719,183,80221,DEBIT,SUCCESS
720,351,13244,CREDIT,FAILED
721,337,16553,DEBIT,FAILED
722,122,75220,DEBIT,SUCCESS
723,272,32494,DEBIT,SUCCESS
724,301,54078,DEBIT,SUCCESS
725,344,28635,CREDIT,SUCCESS
726,471,6963,DEBIT,SUCCESS
727,272,37518,CREDIT,SUCCESS
728,460,84343,CREDIT,FAILED
729,341,23005,CREDIT,SUCCESS
730,395,82587,DEBIT,FAILED
731,233,90757,DEBIT,FAILED
732,244,3552,CREDIT,SUCCESS
733,346,88949,CREDIT,SUCCESS
734,238,32765,CREDIT,SUCCESS
735,219,33251,DEBIT,SUCCESS
736,298,34065,CREDIT,SUCCESS
737,338,95906,CREDIT,SUCCESS
738,461,92354,DEBIT,SUCCESS
739,374,94974,DEBIT,SUCCESS
740,441,2715,CREDIT,SUCCESS
741,237,63314,CREDIT,SUCCESS
742,305,56885,CREDIT,FAILED
743,360,56101,DEBIT,SUCCESS
744,264,43845,CREDIT,FAILED
745,421,61850,CREDIT,SUCCESS
746,110,89692,DEBIT,SUCCESS
747,132,88682,DEBIT,SUCCESS
748,327,50526,CREDIT,SUCCESS
749,235,93797,CREDIT,SUCCESS
750,350,65792,CREDIT,SUCCESS
751,490,97066,CREDIT,FAILED
752,383,76503,CREDIT,SUCCESS
753,167,25754,CREDIT,FAILED
754,305,14354,CREDIT,FAILED
755,360,69519,DEBIT,SUCCESS
756,384,98706,DEBIT,SUCCESS
757,427,22504,CREDIT,SUCCESS
758,302,88487,CREDIT,FAILED
759,196,34705,DEBIT,SUCCESS
760,493,30334,CREDIT,SUCCESS
761,422,77055,DEBIT,SUCCESS
762,151,74876,CREDIT,SUCCESS
763,221,18685,DEBIT,SUCCESS
764,230,53496,DEBIT,SUCCESS
765,334,4124,DEBIT,SUCCESS
766,169,42794,DEBIT,SUCCESS
767,484,72304,DEBIT,FAILED
768,133,62460,CREDIT,SUCCESS
769,283,41546,CREDIT,SUCCESS
770,218,83735,CREDIT,SUCCESS
771,455,1314,CREDIT,SUCCESS
772,237,37622,CREDIT,SUCCESS
773,300,71724,CREDIT,SUCCESS
774,494,61904,CREDIT,SUCCESS
775,296,95222,CREDIT,SUCCESS
776,409,84572,DEBIT,SUCCESS
777,368,83703,DEBIT,SUCCESS
778,143,90757,DEBIT,SUCCESS
779,268,72960,DEBIT,SUCCESS
780,280,25181,DEBIT,SUCCESS
781,463,6495,CREDIT,SUCCESS
782,331,78392,CREDIT,SUCCESS
783,455,95260,CREDIT,SUCCESS
784,400,18361,DEBIT,SUCCESS
785,448,51267,DEBIT,SUCCESS
786,281,68380,DEBIT,SUCCESS
787,355,31875,DEBIT,SUCCESS
788,497,54072,DEBIT,SUCCESS
789,165,22851,DEBIT,SUCCESS
790,209,64048,CREDIT,FAILED
791,136,92847,DEBIT,SUCCESS
792,159,29690,CREDIT,SUCCESS
793,131,52918,DEBIT,SUCCESS
794,253,52675,DEBIT,FAILED
795,494,37983,CREDIT,SUCCESS
796,436,42264,CREDIT,SUCCESS
797,400,80108,CREDIT,SUCCESS
798,339,8991,DEBIT,SUCCESS
799,239,97159,DEBIT,SUCCESS
800,224,70943,DEBIT,SUCCESS
801,443,92706,DEBIT,SUCCESS
802,442,16381,DEBIT,FAILED
803,175,94645,CREDIT,SUCCESS
804,215,86434,CREDIT,SUCCESS
805,156,12432,DEBIT,SUCCESS
806,107,41395,CREDIT,FAILED
807,391,22896,CREDIT,SUCCESS
808,346,96078,DEBIT,FAILED
809,476,66089,DEBIT,SUCCESS
810,132,87782,DEBIT,FAILED
811,117,55602,CREDIT,SUCCESS
812,363,41408,CREDIT,FAILED
813,315,38680,CREDIT,FAILED
814,456,41385,DEBIT,FAILED
815,398,70747,DEBIT,SUCCESS
816,245,25844,DEBIT,SUCCESS
817,263,21221,CREDIT,FAILED
818,206,95817,DEBIT,SUCCESS
819,306,67345,CREDIT,SUCCESS
820,227,1244,CREDIT,SUCCESS
821,399,56609,CREDIT,FAILED
822,425,37816,CREDIT,SUCCESS
823,238,41599,CREDIT,SUCCESS
824,473,75012,CREDIT,FAILED
825,283,86813,CREDIT,SUCCESS
826,194,22020,DEBIT,SUCCESS
827,450,65865,CREDIT,SUCCESS
828,181,83228,CREDIT,FAILED
829,474,79974,DEBIT,FAILED
830,116,14144,CREDIT,SUCCESS
831,223,77178,CREDIT,SUCCESS
832,302,45023,DEBIT,SUCCESS
833,123,36045,CREDIT,SUCCESS
834,460,40811,DEBIT,FAILED
835,120,18163,CREDIT,FAILED
836,476,76344,CREDIT,SUCCESS
837,230,95791,CREDIT,SUCCESS
838,361,35062,CREDIT,SUCCESS
839,323,28478,DEBIT,SUCCESS
840,311,70332,DEBIT,FAILED
841,231,61917,DEBIT,SUCCESS
842,435,98844,CREDIT,SUCCESS
843,424,3167,CREDIT,FAILED
844,406,21938,DEBIT,SUCCESS
845,187,37974,DEBIT,SUCCESS
846,294,49786,DEBIT,SUCCESS
847,258,10602,CREDIT,SUCCESS
848,262,26333,CREDIT,FAILED
849,500,9628,CREDIT,SUCCESS
850,369,58429,DEBIT,SUCCESS
851,491,26824,CREDIT,SUCCESS
852,370,99375,DEBIT,SUCCESS
853,245,61291,CREDIT,FAILED
854,282,2404,CREDIT,SUCCESS
855,251,56008,DEBIT,SUCCESS
856,174,59369,DEBIT,SUCCESS
857,405,91091,DEBIT,SUCCESS
858,147,15985,CREDIT,SUCCESS
859,141,71673,DEBIT,SUCCESS
860,241,41772,CREDIT,SUCCESS
861,119,33426,DEBIT,SUCCESS
862,246,25415,DEBIT,SUCCESS
863,374,32309,CREDIT,FAILED
864,259,95620,DEBIT,SUCCESS
865,106,47657,DEBIT,SUCCESS
866,279,64745,DEBIT,SUCCESS
867,290,20963,CREDIT,SUCCESS
868,227,44151,DEBIT,SUCCESS
869,438,95309,CREDIT,SUCCESS
870,149,13252,DEBIT,FAILED
871,217,43319,DEBIT,SUCCESS
872,311,90830,CREDIT,SUCCESS
873,289,44573,CREDIT,FAILED
874,278,28724,CREDIT,FAILED
875,169,24152,DEBIT,SUCCESS
876,224,57977,DEBIT,SUCCESS
877,154,24168,DEBIT,SUCCESS
878,456,2730,CREDIT,SUCCESS
879,399,60275,DEBIT,SUCCESS
880,207,67969,CREDIT,SUCCESS
881,182,8557,CREDIT,SUCCESS
882,316,32000,DEBIT,SUCCESS
883,438,44618,DEBIT,FAILED
884,289,6815,DEBIT,SUCCESS
885,135,76392,CREDIT,SUCCESS
886,256,43936,CREDIT,SUCCESS
887,245,91824,DEBIT,SUCCESS
888,311,31467,DEBIT,SUCCESS
889,240,75987,DEBIT,SUCCESS
890,248,21493,CREDIT,SUCCESS
891,237,23305,DEBIT,SUCCESS
892,122,49578,DEBIT,SUCCESS
893,342,30577,CREDIT,SUCCESS
894,417,80767,CREDIT,SUCCESS
895,304,40029,CREDIT,SUCCESS
896,190,3142,DEBIT,SUCCESS
897,160,90173,CREDIT,SUCCESS
898,434,60570,CREDIT,SUCCESS
899,153,21889,CREDIT,SUCCESS
900,427,75828,DEBIT,SUCCESS
901,286,84082,CREDIT,SUCCESS
902,493,94389,CREDIT,SUCCESS
903,318,88215,CREDIT,SUCCESS
904,324,59755,DEBIT,SUCCESS
905,357,87072,CREDIT,SUCCESS
906,315,16253,CREDIT,SUCCESS
907,417,18400,CREDIT,SUCCESS
908,184,69008,DEBIT,SUCCESS
909,331,96971,CREDIT,SUCCESS
910,287,75868,DEBIT,SUCCESS
911,145,4534,DEBIT,SUCCESS
912,186,45041,CREDIT,SUCCESS
913,251,63331,CREDIT,SUCCESS
914,118,75401,CREDIT,SUCCESS
915,222,17962,DEBIT,SUCCESS
916,175,90798,DEBIT,SUCCESS
917,338,93683,DEBIT,SUCCESS
918,145,87263,CREDIT,FAILED
919,102,14703,DEBIT,SUCCESS
920,282,36625,CREDIT,SUCCESS
921,452,80751,CREDIT,SUCCESS
922,143,34410,DEBIT,FAILED
923,237,31045,DEBIT,SUCCESS
924,491,82058,DEBIT,SUCCESS
925,331,97363,DEBIT,SUCCESS
926,238,34354,CREDIT,FAILED
927,228,79188,CREDIT,SUCCESS
928,237,74135,CREDIT,FAILED
929,462,1494,DEBIT,SUCCESS
930,217,19232,CREDIT,SUCCESS
931,462,96559,DEBIT,SUCCESS
932,433,79513,CREDIT,SUCCESS
933,420,95033,CREDIT,FAILED
934,186,65740,DEBIT,SUCCESS
935,497,66252,CREDIT,SUCCESS
936,211,50941,DEBIT,SUCCESS
937,153,53555,DEBIT,SUCCESS
938,235,10814,DEBIT,SUCCESS
939,277,3576,DEBIT,SUCCESS
940,320,65582,DEBIT,FAILED
941,437,41237,DEBIT,FAILED
942,275,77408,DEBIT,SUCCESS
943,180,93473,DEBIT,FAILED
944,248,40384,DEBIT,FAILED
945,169,18929,DEBIT,FAILED
946,149,25445,CREDIT,SUCCESS
947,362,99698,CREDIT,SUCCESS
948,251,96906,CREDIT,SUCCESS
949,400,44599,CREDIT,FAILED
950,243,13438,DEBIT,FAILED
951,247,95748,DEBIT,SUCCESS
952,284,14323,DEBIT,FAILED
953,284,74318,CREDIT,FAILED
954,471,60656,CREDIT,SUCCESS
955,344,89236,DEBIT,FAILED
956,177,86170,CREDIT,FAILED
957,362,50317,CREDIT,SUCCESS
958,249,6681,DEBIT,FAILED
959,300,57827,CREDIT,FAILED
960,254,58281,DEBIT,SUCCESS
961,317,18177,DEBIT,SUCCESS
962,490,46052,CREDIT,SUCCESS
963,449,43651,DEBIT,SUCCESS
964,355,64424,CREDIT,SUCCESS
965,144,24530,DEBIT,SUCCESS
966,351,26843,DEBIT,FAILED
967,368,65924,CREDIT,SUCCESS
968,227,37247,CREDIT,FAILED
969,391,89122,DEBIT,SUCCESS
970,208,73027,DEBIT,SUCCESS
971,366,12115,CREDIT,FAILED
972,304,30297,CREDIT,SUCCESS
973,322,80688,CREDIT,SUCCESS
974,400,41799,CREDIT,SUCCESS
975,397,71879,DEBIT,SUCCESS
976,373,85094,DEBIT,SUCCESS
977,329,92211,CREDIT,SUCCESS
978,220,61940,DEBIT,FAILED
979,302,81360,CREDIT,SUCCESS
980,133,48801,CREDIT,SUCCESS
981,479,14387,DEBIT,SUCCESS
982,185,87543,CREDIT,FAILED
983,141,60912,DEBIT,FAILED
984,143,79969,CREDIT,FAILED
985,381,48238,CREDIT,SUCCESS
986,172,20851,CREDIT,SUCCESS
987,216,51932,CREDIT,SUCCESS
988,192,58709,DEBIT,SUCCESS
989,400,66891,DEBIT,SUCCESS
990,398,18560,DEBIT,SUCCESS
991,309,82174,CREDIT,SUCCESS
992,210,12209,CREDIT,SUCCESS
993,344,55489,DEBIT,SUCCESS
994,494,45267,DEBIT,FAILED
995,471,74747,CREDIT,SUCCESS
996,263,26325,CREDIT,SUCCESS
997,492,49739,CREDIT,FAILED
998,446,19212,DEBIT,FAILED
999,133,24820,CREDIT,SUCCESS
1000,295,22596,DEBIT,SUCCESS
1001,374,65139,CREDIT,SUCCESS
1002,464,69783,CREDIT,SUCCESS
1003,389,48930,CREDIT,SUCCESS
1004,453,90252,CREDIT,SUCCESS
1005,465,11751,DEBIT,SUCCESS
1006,476,16917,CREDIT,FAILED
1007,289,79723,DEBIT,FAILED
1008,310,24822,DEBIT,FAILED
1009,422,30410,CREDIT,SUCCESS
1010,280,14976,DEBIT,SUCCESS
1011,486,46748,CREDIT,SUCCESS
1012,129,60843,CREDIT,FAILED
1013,311,68193,DEBIT,SUCCESS
1014,377,96345,CREDIT,SUCCESS
1015,452,86041,DEBIT,SUCCESS
1016,310,74101,CREDIT,SUCCESS
1017,247,18573,CREDIT,SUCCESS
1018,183,26272,DEBIT,FAILED
1019,427,59834,CREDIT,FAILED
1020,195,24609,DEBIT,SUCCESS
1021,283,99632,CREDIT,SUCCESS
1022,489,2039,CREDIT,SUCCESS
1023,114,13571,DEBIT,SUCCESS
1024,157,43737,CREDIT,SUCCESS
1025,115,59178,CREDIT,SUCCESS
1026,171,11557,DEBIT,FAILED
1027,454,2289,DEBIT,FAILED
1028,467,95905,DEBIT,SUCCESS
1029,154,37542,CREDIT,FAILED
1030,313,54854,DEBIT,FAILED
1031,467,44145,DEBIT,SUCCESS
1032,146,32880,DEBIT,SUCCESS
1033,312,25650,DEBIT,FAILED
1034,444,65489,DEBIT,SUCCESS
1035,195,18815,DEBIT,SUCCESS
1036,177,77591,CREDIT,SUCCESS
1037,223,10553,CREDIT,SUCCESS
1038,219,10400,CREDIT,SUCCESS
1039,314,81620,DEBIT,SUCCESS
1040,202,41463,DEBIT,SUCCESS
1041,183,75999,DEBIT,FAILED
1042,332,23966,DEBIT,SUCCESS
1043,255,49772,CREDIT,FAILED
1044,485,91708,DEBIT,SUCCESS
1045,223,8996,DEBIT,SUCCESS
1046,181,56102,CREDIT,SUCCESS
1047,228,52876,CREDIT,SUCCESS
1048,408,50012,DEBIT,SUCCESS
1049,169,35331,CREDIT,FAILED
1050,186,78720,CREDIT,FAILED
1051,273,2691,DEBIT,SUCCESS
1052,353,76967,DEBIT,SUCCESS
1053,257,57517,DEBIT,FAILED
1054,451,63274,CREDIT,FAILED
1055,486,1921,DEBIT,SUCCESS
1056,231,83383,CREDIT,FAILED
1057,413,73587,DEBIT,FAILED
1058,234,76758,CREDIT,SUCCESS
1059,425,52161,DEBIT,SUCCESS
1060,398,5578,CREDIT,SUCCESS
1061,450,78997,CREDIT,SUCCESS
1062,476,33749,DEBIT,SUCCESS
1063,287,72291,DEBIT,SUCCESS
1064,115,10310,DEBIT,SUCCESS
1065,424,92122,CREDIT,FAILED
1066,263,17527,DEBIT,FAILED
1067,459,93429,DEBIT,FAILED
1068,475,70292,CREDIT,SUCCESS
1069,371,1673,DEBIT,SUCCESS
1070,202,35473,CREDIT,SUCCESS
1071,322,72745,DEBIT,SUCCESS
1072,379,74434,DEBIT,SUCCESS
1073,281,41279,CREDIT,FAILED
1074,284,21201,CREDIT,SUCCESS
1075,211,55029,DEBIT,FAILED
1076,294,41356,CREDIT,SUCCESS
1077,109,81178,DEBIT,FAILED
1078,290,56322,DEBIT,SUCCESS
1079,145,21736,CREDIT,FAILED
1080,449,47106,DEBIT,SUCCESS
1081,149,89297,CREDIT,SUCCESS
1082,218,52549,CREDIT,SUCCESS
1083,136,46797,CREDIT,SUCCESS
1084,229,56053,CREDIT,SUCCESS
1085,252,3284,DEBIT,FAILED
1086,139,64792,DEBIT,SUCCESS
1087,139,61951,CREDIT,SUCCESS
1088,247,26507,CREDIT,FAILED
1089,119,10675,CREDIT,SUCCESS
1090,259,79043,CREDIT,SUCCESS
1091,403,76119,CREDIT,SUCCESS
1092,311,28005,CREDIT,FAILED
1093,345,73347,CREDIT,FAILED
1094,279,91501,DEBIT,SUCCESS
1095,358,99988,DEBIT,FAILED
1096,114,81719,CREDIT,SUCCESS
1097,221,16513,CREDIT,SUCCESS
1098,433,82147,CREDIT,FAILED
1099,399,24123,CREDIT,SUCCESS
1100,163,88495,DEBIT,SUCCESS
1101,220,49889,DEBIT,FAILED
1102,404,37405,DEBIT,FAILED
1103,171,94650,CREDIT,FAILED
1104,437,42998,CREDIT,SUCCESS
1105,253,7618,DEBIT,SUCCESS
1106,132,69814,DEBIT,SUCCESS
1107,189,68212,CREDIT,SUCCESS
1108,191,92705,DEBIT,SUCCESS
1109,113,31322,DEBIT,FAILED
1110,338,17617,CREDIT,FAILED
1111,377,29228,CREDIT,SUCCESS
1112,370,56821,DEBIT,SUCCESS
1113,442,40734,CREDIT,SUCCESS
1114,452,91372,CREDIT,FAILED
1115,173,20583,CREDIT,SUCCESS
1116,103,79073,CREDIT,SUCCESS
1117,144,44823,CREDIT,FAILED
1118,489,34986,CREDIT,SUCCESS
1119,450,12229,CREDIT,SUCCESS
1120,243,94781,CREDIT,FAILED
1121,135,86334,CREDIT,SUCCESS
1122,138,90141,CREDIT,SUCCESS
1123,291,40040,CREDIT,SUCCESS
1124,466,47085,DEBIT,SUCCESS
1125,131,35767,DEBIT,SUCCESS
1126,240,19085,CREDIT,SUCCESS
1127,407,60061,DEBIT,FAILED
1128,218,53960,DEBIT,SUCCESS
1129,447,69790,DEBIT,FAILED
1130,175,80148,DEBIT,SUCCESS
1131,349,44035,CREDIT,SUCCESS
1132,293,43924,DEBIT,FAILED
1133,392,93014,DEBIT,FAILED
1134,372,63303,CREDIT,SUCCESS
1135,184,39889,DEBIT,SUCCESS
1136,161,20368,CREDIT,SUCCESS
1137,499,90013,CREDIT,SUCCESS
1138,193,33390,CREDIT,SUCCESS
1139,189,23466,CREDIT,SUCCESS
1140,238,30343,DEBIT,FAILED
1141,409,8720,DEBIT,SUCCESS
1142,106,95604,CREDIT,SUCCESS
1143,457,94171,CREDIT,SUCCESS
1144,293,95862,DEBIT,FAILED
1145,374,32093,CREDIT,SUCCESS
1146,425,60476,DEBIT,SUCCESS
1147,325,62266,CREDIT,SUCCESS
1148,126,16033,DEBIT,SUCCESS
1149,272,21520,DEBIT,SUCCESS
1150,194,10420,DEBIT,FAILED
1151,267,56371,CREDIT,FAILED
1152,121,61972,CREDIT,FAILED
1153,253,21443,CREDIT,SUCCESS
1154,352,11890,DEBIT,SUCCESS
1155,293,42300,DEBIT,FAILED
1156,158,19891,DEBIT,SUCCESS
1157,493,58690,CREDIT,SUCCESS
1158,311,84931,CREDIT,SUCCESS
1159,322,7004,DEBIT,SUCCESS
1160,496,51181,CREDIT,FAILED
1161,493,80496,DEBIT,SUCCESS
1162,476,39094,DEBIT,SUCCESS
1163,436,84592,DEBIT,SUCCESS
1164,242,64188,CREDIT,SUCCESS
1165,370,32765,CREDIT,SUCCESS
1166,490,40548,CREDIT,SUCCESS
1167,334,54452,CREDIT,SUCCESS
1168,238,55880,CREDIT,SUCCESS
1169,248,57199,CREDIT,FAILED
1170,340,60718,DEBIT,SUCCESS
1171,411,91595,DEBIT,SUCCESS
1172,350,40216,CREDIT,SUCCESS
1173,408,57296,DEBIT,SUCCESS
1174,325,58118,DEBIT,SUCCESS
1175,400,95958,DEBIT,SUCCESS
1176,197,35983,DEBIT,FAILED
1177,242,83303,DEBIT,SUCCESS
1178,207,11524,DEBIT,FAILED
1179,132,27728,CREDIT,FAILED
1180,182,95949,DEBIT,FAILED
1181,463,3578,DEBIT,SUCCESS
1182,350,9862,CREDIT,SUCCESS
1183,494,6088,CREDIT,SUCCESS
1184,184,34401,CREDIT,SUCCESS
1185,337,90324,CREDIT,SUCCESS
1186,256,76596,CREDIT,SUCCESS
1187,488,73397,CREDIT,FAILED
1188,381,19607,CREDIT,SUCCESS
1189,302,80441,DEBIT,SUCCESS
1190,360,74259,DEBIT,SUCCESS
1191,263,45659,DEBIT,SUCCESS
1192,201,56784,CREDIT,SUCCESS
1193,210,5551,DEBIT,SUCCESS
1194,285,79702,DEBIT,SUCCESS
1195,206,7934,DEBIT,FAILED
1196,429,47633,DEBIT,SUCCESS
1197,108,28953,DEBIT,SUCCESS
1198,258,34123,CREDIT,SUCCESS
1199,209,50895,DEBIT,FAILED
1200,478,29357,DEBIT,SUCCESS
1201,417,36329,DEBIT,SUCCESS
1202,203,53053,CREDIT,SUCCESS
1203,266,72628,DEBIT,SUCCESS
1204,135,22636,CREDIT,FAILED
1205,464,79618,DEBIT,FAILED
1206,409,37936,DEBIT,SUCCESS
1207,384,60769,DEBIT,SUCCESS
1208,294,43833,DEBIT,SUCCESS
1209,257,56869,CREDIT,SUCCESS
1210,134,72941,DEBIT,SUCCESS
1211,255,12675,CREDIT,SUCCESS
1212,375,51784,CREDIT,FAILED
1213,385,8432,CREDIT,SUCCESS
1214,305,70493,DEBIT,SUCCESS
1215,312,32753,CREDIT,FAILED
1216,279,20041,DEBIT,FAILED
1217,235,55094,CREDIT,SUCCESS
1218,145,54861,DEBIT,FAILED
1219,282,45276,CREDIT,SUCCESS
1220,249,6955,DEBIT,SUCCESS
1221,475,98623,DEBIT,FAILED
1222,175,3878,DEBIT,SUCCESS
1223,253,55532,CREDIT,SUCCESS
1224,285,31666,CREDIT,SUCCESS
1225,149,55743,CREDIT,FAILED
1226,158,89720,DEBIT,SUCCESS
1227,299,94732,DEBIT,SUCCESS
1228,316,42335,CREDIT,SUCCESS
1229,170,80779,DEBIT,SUCCESS
1230,460,41703,CREDIT,SUCCESS
1231,416,33087,DEBIT,FAILED
1232,380,3603,DEBIT,SUCCESS
1233,290,64912,DEBIT,SUCCESS
1234,123,62638,CREDIT,FAILED
1235,332,75970,DEBIT,SUCCESS
1236,456,84834,DEBIT,FAILED
1237,252,97187,DEBIT,SUCCESS
1238,345,87010,CREDIT,SUCCESS
1239,284,16776,DEBIT,SUCCESS
1240,174,63553,DEBIT,SUCCESS
1241,161,96669,DEBIT,SUCCESS
1242,213,44864,CREDIT,SUCCESS
1243,235,58570,DEBIT,SUCCESS
1244,368,81412,CREDIT,FAILED
1245,311,60286,CREDIT,SUCCESS
1246,471,16734,DEBIT,SUCCESS
1247,411,75687,CREDIT,FAILED
1248,441,98957,CREDIT,SUCCESS
1249,207,66815,CREDIT,FAILED
1250,336,57218,DEBIT,SUCCESS
1251,401,68905,CREDIT,SUCCESS
1252,370,31168,DEBIT,SUCCESS
1253,446,51263,CREDIT,SUCCESS
1254,383,54951,CREDIT,FAILED
1255,216,73636,CREDIT,SUCCESS
1256,414,32621,CREDIT,FAILED
1257,119,79359,CREDIT,SUCCESS
1258,463,14494,CREDIT,SUCCESS
1259,347,70434,DEBIT,SUCCESS
1260,234,92552,CREDIT,SUCCESS
1261,196,28170,DEBIT,SUCCESS
1262,164,87213,DEBIT,SUCCESS
1263,476,30365,DEBIT,SUCCESS
1264,141,45847,DEBIT,SUCCESS
1265,400,75069,DEBIT,FAILED
1266,454,74555,DEBIT,SUCCESS
1267,305,13793,DEBIT,SUCCESS
1268,148,76108,CREDIT,SUCCESS
1269,110,53549,DEBIT,SUCCESS
1270,338,84164,DEBIT,SUCCESS
1271,426,28489,CREDIT,SUCCESS
1272,210,18791,CREDIT,SUCCESS
1273,340,68062,DEBIT,SUCCESS
1274,269,19998,DEBIT,SUCCESS
1275,384,40283,CREDIT,SUCCESS
1276,453,39377,DEBIT,SUCCESS
1277,163,64098,DEBIT,SUCCESS
1278,290,1730,DEBIT,SUCCESS
1279,404,8651,CREDIT,SUCCESS
1280,201,71056,DEBIT,SUCCESS
1281,198,72162,CREDIT,FAILED
1282,187,29600,DEBIT,SUCCESS
1283,230,26425,CREDIT,SUCCESS
1284,293,1549,CREDIT,SUCCESS
1285,301,71804,CREDIT,SUCCESS
1286,369,16297,DEBIT,SUCCESS
1287,463,64735,DEBIT,FAILED
1288,147,4634,DEBIT,SUCCESS
1289,304,91532,DEBIT,FAILED
1290,379,93260,CREDIT,SUCCESS
1291,115,85929,CREDIT,SUCCESS
1292,331,98323,DEBIT,SUCCESS
1293,283,63391,DEBIT,SUCCESS
1294,397,1162,DEBIT,FAILED
1295,135,44622,DEBIT,SUCCESS
1296,482,57673,DEBIT,SUCCESS
1297,210,51289,CREDIT,FAILED
1298,352,32636,DEBIT,SUCCESS
1299,491,10487,DEBIT,SUCCESS
1300,164,84200,DEBIT,FAILED
1301,358,1832,DEBIT,SUCCESS
1302,499,79063,CREDIT,SUCCESS
1303,273,30264,CREDIT,SUCCESS
1304,322,38228,CREDIT,SUCCESS
1305,290,83555,DEBIT,SUCCESS
1306,224,63027,DEBIT,SUCCESS
1307,263,17534,CREDIT,SUCCESS
1308,306,19597,DEBIT,SUCCESS
1309,192,83731,CREDIT,SUCCESS
1310,387,5147,DEBIT,SUCCESS
1311,330,7917,DEBIT,SUCCESS
1312,496,87401,CREDIT,SUCCESS
1313,456,45230,DEBIT,SUCCESS
1314,327,26339,CREDIT,SUCCESS
1315,320,60195,DEBIT,SUCCESS
1316,119,61889,DEBIT,SUCCESS
1317,191,19037,DEBIT,SUCCESS
1318,164,41253,DEBIT,SUCCESS
1319,468,61046,CREDIT,FAILED
1320,294,40876,CREDIT,SUCCESS
1321,139,73584,DEBIT,SUCCESS
1322,265,96592,DEBIT,SUCCESS
1323,128,75425,CREDIT,FAILED
1324,420,59225,DEBIT,SUCCESS
1325,308,18001,DEBIT,SUCCESS
1326,177,51818,DEBIT,SUCCESS
1327,135,3499,CREDIT,SUCCESS
1328,240,96462,CREDIT,SUCCESS
1329,490,59656,DEBIT,SUCCESS
1330,139,18907,CREDIT,SUCCESS
1331,371,62235,DEBIT,SUCCESS
1332,326,49110,DEBIT,FAILED
1333,452,54723,DEBIT,SUCCESS
1334,435,35743,DEBIT,SUCCESS
1335,265,80014,CREDIT,SUCCESS
1336,464,37952,CREDIT,SUCCESS
1337,313,23126,CREDIT,SUCCESS
1338,350,82428,CREDIT,FAILED
1339,118,69777,DEBIT,SUCCESS
1340,333,25519,CREDIT,SUCCESS
1341,173,85371,DEBIT,FAILED
1342,137,31860,DEBIT,FAILED
1343,118,74276,DEBIT,FAILED
1344,387,21666,DEBIT,SUCCESS
1345,343,23745,DEBIT,SUCCESS
1346,116,69101,DEBIT,SUCCESS
1347,401,72943,DEBIT,SUCCESS
1348,241,4867,CREDIT,SUCCESS
1349,201,41712,CREDIT,SUCCESS
1350,243,91832,DEBIT,SUCCESS
1351,392,48966,DEBIT,SUCCESS
1352,102,95151,DEBIT,SUCCESS
1353,423,9103,DEBIT,SUCCESS
1354,296,88732,DEBIT,SUCCESS
1355,127,84331,DEBIT,FAILED
1356,275,12552,CREDIT,SUCCESS
1357,379,27515,CREDIT,SUCCESS
1358,194,78669,CREDIT,SUCCESS
1359,297,5780,DEBIT,SUCCESS
1360,425,30766,CREDIT,SUCCESS
1361,140,43441,CREDIT,SUCCESS
1362,198,88762,DEBIT,SUCCESS
1363,182,9880,CREDIT,FAILED
1364,119,89923,CREDIT,SUCCESS
1365,426,37270,DEBIT,SUCCESS
1366,405,45927,DEBIT,FAILED
1367,447,98575,DEBIT,SUCCESS
1368,406,49306,CREDIT,FAILED
1369,272,55277,CREDIT,FAILED
1370,183,35044,CREDIT,FAILED
1371,366,14001,DEBIT,SUCCESS
1372,232,32255,DEBIT,SUCCESS
1373,179,70909,DEBIT,SUCCESS
1374,362,23045,CREDIT,SUCCESS
1375,359,38929,CREDIT,SUCCESS
1376,490,52834,DEBIT,SUCCESS
1377,268,61920,DEBIT,SUCCESS
1378,288,39910,DEBIT,SUCCESS
1379,420,49315,DEBIT,SUCCESS
1380,286,94766,CREDIT,SUCCESS
1381,170,83851,CREDIT,SUCCESS
1382,264,17219,CREDIT,SUCCESS
1383,469,49419,DEBIT,FAILED
1384,492,65452,CREDIT,SUCCESS
1385,208,31814,DEBIT,SUCCESS
1386,204,16790,DEBIT,FAILED
1387,170,78347,CREDIT,FAILED
1388,399,63390,DEBIT,FAILED
1389,478,16584,CREDIT,FAILED
1390,284,55484,CREDIT,SUCCESS
1391,469,34264,DEBIT,SUCCESS
1392,491,69292,CREDIT,SUCCESS
1393,175,16078,CREDIT,SUCCESS
1394,493,21222,DEBIT,FAILED
1395,454,21689,DEBIT,SUCCESS
1396,194,96109,CREDIT,SUCCESS
1397,404,35977,CREDIT,FAILED
1398,219,79766,CREDIT,FAILED
1399,445,40883,DEBIT,SUCCESS
1400,249,46215,CREDIT,SUCCESS
1401,384,12208,DEBIT,FAILED
1402,491,38009,CREDIT,SUCCESS
1403,354,38015,DEBIT,SUCCESS
1404,411,13430,DEBIT,FAILED
1405,163,8465,DEBIT,SUCCESS
1406,258,65671,DEBIT,SUCCESS
1407,336,52111,CREDIT,SUCCESS
1408,276,53033,CREDIT,SUCCESS
1409,308,49250,DEBIT,SUCCESS
1410,470,74118,CREDIT,SUCCESS
